artist,artist_id,name,song_id,emo,duration,popularity,url
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,joy,00:03:52,81,https://open.spotify.com/track/60nZcImufyMA1MKQY3dcCH
Latto,3MdXrJWsbVzdn6fe5JYkSQ,Big Energy (feat. DJ Khaled) - Remix,0EJ3Kofm9hYq3hL4VZ881G,joy,00:03:01,74,https://open.spotify.com/track/0EJ3Kofm9hYq3hL4VZ881G
Justin Timberlake,31TPClRtHm23RisEBtV3X7,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,joy,00:03:57,74,https://open.spotify.com/track/1WkMMavIMc4JZ8cfMmxHkI
WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,Can You Handle My Love??,7GKMstqz3UYkFvlX93qCyz,joy,00:04:16,54,https://open.spotify.com/track/7GKMstqz3UYkFvlX93qCyz
1010 Benja SL,7xBrMNV9UKo2THKIk9xpBK,Dobby 21,5vfoUjrdaLTQHGbLbcl5lx,joy,00:03:10,27,https://open.spotify.com/track/5vfoUjrdaLTQHGbLbcl5lx
Isaac Dunbar,2sBVpvpeQxK01FqIt5t816,celebrate,7nlvjuAdtKroFHdgqwCBKC,joy,00:03:15,43,https://open.spotify.com/track/7nlvjuAdtKroFHdgqwCBKC
Diplo,5fMUXHkw8R8eOP2RNVYEZX,Horizon (feat. Leon Bridges),6CenzKfN5aqSMXV8yJAi43,joy,00:02:28,46,https://open.spotify.com/track/6CenzKfN5aqSMXV8yJAi43
Keep Cool,6YihZKGlCq75jYZbfRFrtt,"Glory (feat. Mez, VanJess, ICECOLDBISHOP, Ginette Claudette & Gwen Bunn)",5zYEMdgHeGvbdPgd3tOHcu,joy,00:03:49,21,https://open.spotify.com/track/5zYEMdgHeGvbdPgd3tOHcu
Kygo,23fqKkggKUBHNkbKtXEls4,Love Me Now (feat. Zoe Wees),1c1sdxrYLIiuJOlE7PPttb,joy,00:03:15,74,https://open.spotify.com/track/1c1sdxrYLIiuJOlE7PPttb
Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,Momma Always Told Me (feat. Stanaj & Yung Bae) - Matoma Remix,6QD2VjrjttjljqUZPf9R89,joy,00:03:22,37,https://open.spotify.com/track/6QD2VjrjttjljqUZPf9R89
Adele,4dpARuHxo51G3z768sgnrY,Oh My God,3Kkjo3cT83cw09VJyrLNwX,joy,00:03:45,85,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,How Will I Know,79wbJeLkXOlJh4AzaWCWfL,joy,00:03:33,75,https://open.spotify.com/track/79wbJeLkXOlJh4AzaWCWfL
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,Glory Days,2Y90nL1ohB4sgYELDs7uNx,joy,00:04:14,72,https://open.spotify.com/track/2Y90nL1ohB4sgYELDs7uNx
Train,3FUY2gzHeIiaesXtOAdB7A,"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,joy,00:03:36,83,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv
Tom Grennan,5SHxzwjek1Pipl1Yk11UHv,Little Bit of Love,2sX7lJXsOYGP1Us6CqM9t1,joy,00:03:46,71,https://open.spotify.com/track/2sX7lJXsOYGP1Us6CqM9t1
Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,PENDEJO,5cy2dREJqJAyf3CNr509W7,joy,00:02:45,67,https://open.spotify.com/track/5cy2dREJqJAyf3CNr509W7
WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,Shut Up and Dance,0kzw2tRyuL9rzipi5ntlIy,joy,00:03:19,64,https://open.spotify.com/track/0kzw2tRyuL9rzipi5ntlIy
Big Time Rush,0GWCNkPi54upO9WLlwjAHd,Not Giving You Up,1jzJQlaWgu7ZYqRldXXFRD,joy,00:03:00,59,https://open.spotify.com/track/1jzJQlaWgu7ZYqRldXXFRD
Foster The People,7gP3bB2nilZXLfPHJhMdvc,Chin Music For The Unsuspecting Hero,6bePYd5M396sVoHFDg36Ub,joy,00:03:24,0,https://open.spotify.com/track/6bePYd5M396sVoHFDg36Ub
Sigala,1IueXOQyABrMOprrzwQJWN,Somebody,6iMoJ3UdrO2ZjzzcaN8Eom,joy,00:03:58,53,https://open.spotify.com/track/6iMoJ3UdrO2ZjzzcaN8Eom
Sofi Tukker,586uxXMyD5ObPuzjtrzO1Q,Best Friend,1zEhH5BmSpKi1mRSIfBDOq,joy,00:03:04,59,https://open.spotify.com/track/1zEhH5BmSpKi1mRSIfBDOq
Jesper Jenset,4Q6zYbQ2MrKiEWTGB3yrPv,Bad Vibrations,6zTKuNMEU3svBn65L6u88M,joy,00:03:19,50,https://open.spotify.com/track/6zTKuNMEU3svBn65L6u88M
Tate McRae,45dkTj5sMRSjrmBSBeiHym,what would you do?,3I1Smy5zhzNEc9grpjwY1s,joy,00:02:46,77,https://open.spotify.com/track/3I1Smy5zhzNEc9grpjwY1s
Pete Tong,6n1t55WMsSIUFHrAL4mUsB,You Got the Love (feat. Jules Buckley & The Heritage Orchestra) - Live,3R2Ixz50biUsQzcla8DjeI,joy,00:04:00,43,https://open.spotify.com/track/3R2Ixz50biUsQzcla8DjeI
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,Bring It On Home to Me,0WVTQp3SOCuMr08jh1jweV,joy,00:02:42,67,https://open.spotify.com/track/0WVTQp3SOCuMr08jh1jweV
Abraham Mateo,2bxxlINUlcMQQb39K7IopR,Quiero Decirte,7dT6ccDqmMHvz5C0d8iUND,joy,00:03:42,68,https://open.spotify.com/track/7dT6ccDqmMHvz5C0d8iUND
shallow pools,5wg5i56CcvaCrZrveXt228,ice water,3AYirxvYvayyrk0u4c2ytC,joy,00:02:52,19,https://open.spotify.com/track/3AYirxvYvayyrk0u4c2ytC
Audrey Mika,3JDG63cSaK3xgDnB2H55Xp,Excuses,6Gl9htJmNmnugLygZo15QF,joy,00:02:25,49,https://open.spotify.com/track/6Gl9htJmNmnugLygZo15QF
Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,Downtown Baby,3NIMPlnySYOfVF5Vxr4Ae1,joy,00:02:47,66,https://open.spotify.com/track/3NIMPlnySYOfVF5Vxr4Ae1
Isaac Dunbar,2sBVpvpeQxK01FqIt5t816,Bleach,3j8mwslzqj90yjWWNwwff8,joy,00:03:39,54,https://open.spotify.com/track/3j8mwslzqj90yjWWNwwff8
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,Uptown Funk (feat. Bruno Mars),4rmPQGwcLQjCoFq5NrTA0D,joy,00:04:30,25,https://open.spotify.com/track/4rmPQGwcLQjCoFq5NrTA0D
Harry Styles,6KImCVD70vtIoJWnq6nGn3,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,joy,00:03:13,92,https://open.spotify.com/track/5LYMamLv12UPbemOaTPyeV
Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,A-Punk,5dKBaysNJtfpyNTRa5lqDb,joy,00:02:17,2,https://open.spotify.com/track/5dKBaysNJtfpyNTRa5lqDb
Blue Swede,0UpuH5U4nZ3UGGUJi0Zfbp,Hooked On A Feeling,6Ac4NVYYl2U73QiTt11ZKd,joy,00:02:52,74,https://open.spotify.com/track/6Ac4NVYYl2U73QiTt11ZKd
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,joy,00:03:23,86,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
Katrina & The Waves,2TzHIUhVpeeDxyJPpQfnV3,Walking On Sunshine,05wIrZSwuaVWhcv5FfqeH0,joy,00:03:58,79,https://open.spotify.com/track/05wIrZSwuaVWhcv5FfqeH0
Phoenix,1xU878Z1QtBldR7ru9owdU,Lisztomania,7zkDEBSxkcBVsStS4qBFpK,joy,00:04:01,65,https://open.spotify.com/track/7zkDEBSxkcBVsStS4qBFpK
Outkast,1G9G7WwrXka3Z1r7aIDjI7,Hey Ya!,3AszgPDZd9q0DpDFt4HFBy,joy,00:03:59,64,https://open.spotify.com/track/3AszgPDZd9q0DpDFt4HFBy
Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,joy,00:02:23,90,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Twist And Shout - Remastered,4Z1fbYp0HuxLBje4MOZcSD,joy,00:02:35,0,https://open.spotify.com/track/4Z1fbYp0HuxLBje4MOZcSD
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,joy,00:03:28,84,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
The Buggles,057gc1fxmJ2vkctjQJ7Tal,Video Killed The Radio Star,6VwkgtOIlVboseFPCFnyJ2,joy,00:04:11,0,https://open.spotify.com/track/6VwkgtOIlVboseFPCFnyJ2
Tai Verdes,2kCO8LXN1usaOPL3iEE28I,A-O-K,51PSUD2YHjPyAy3jnkaoy7,joy,00:02:53,22,https://open.spotify.com/track/51PSUD2YHjPyAy3jnkaoy7
Queen,1dfeR4HaWDbWqFHLkxsg1d,Don't Stop Me Now,2RknY4IqSPwagR0v5wchIW,joy,00:03:29,0,https://open.spotify.com/track/2RknY4IqSPwagR0v5wchIW
Måneskin,0lAWpj5szCSwM4rUMHYmrr,Beggin',3Wrjm47oTz2sjIgck11l5e,joy,00:03:31,87,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
Justin Timberlake,31TPClRtHm23RisEBtV3X7,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,joy,00:03:56,78,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
Adele,4dpARuHxo51G3z768sgnrY,Can I Get It,6w8ZPYdnGajyfPddTWdthN,joy,00:03:30,76,https://open.spotify.com/track/6w8ZPYdnGajyfPddTWdthN
Wham!,5lpH0xAS4fVfLkACg9DAuM,Wake Me Up Before You Go-Go,6ZEAXknmx2mrO3KgcDNpFI,joy,00:03:43,55,https://open.spotify.com/track/6ZEAXknmx2mrO3KgcDNpFI
BENEE,0Cp8WN4V8Tu4QJQwCN5Md4,Supalonely,4nK5YrxbMGZstTLbvj6Gxw,joy,00:03:43,74,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2Foc5Q5nqNiosCNqttzHof,joy,00:04:08,84,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof
Harry Styles,6KImCVD70vtIoJWnq6nGn3,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,joy,00:02:54,91,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
OMC,4vdt8TD56jjQfmxFCmhubX,How Bizarre,6RT3PxDEQOa7m6tK502DNa,joy,00:03:44,0,https://open.spotify.com/track/6RT3PxDEQOa7m6tK502DNa
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Treasure,55h7vJchibLdUkxdlX3fK7,joy,00:02:58,80,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7
The Clash,3RGLhK1IP9jnYFH4BRFJBS,Should I Stay or Should I Go - Remastered,3v8PlUFGQQDBIk1J86waCo,joy,00:03:08,65,https://open.spotify.com/track/3v8PlUFGQQDBIk1J86waCo
B?RNS,1KP6TWI40m7p3QBTU6u2xo,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,joy,00:03:38,83,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
The Blues Brothers,1cHFz6lrt7KAsBV8j2Ny1g,Everybody Needs Somebody To Love,5olYKlNYCELRBQzxQ6Tr1V,joy,00:02:30,0,https://open.spotify.com/track/5olYKlNYCELRBQzxQ6Tr1V
Jain,2HHmvvSQ44ePDH7IKVzgK0,Come,1YrC8s6yZWw23QxW6rfM9f,joy,00:02:42,60,https://open.spotify.com/track/1YrC8s6yZWw23QxW6rfM9f
Nicky Youre,7qmpXeNz2ojlMl2EEfkeLs,Sunroof,4h4QlmocP3IuwYEj2j14p8,joy,00:02:43,89,https://open.spotify.com/track/4h4QlmocP3IuwYEj2j14p8
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,You Can't Always Get What You Want,6lFZbCc7pn6Lme1NP7qQqQ,joy,00:07:28,68,https://open.spotify.com/track/6lFZbCc7pn6Lme1NP7qQqQ
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Bam Bam (feat. Ed Sheeran),0QBzMgT7NIeoCYy3sJCof1,joy,00:03:26,92,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1
The Killers,0C0XlULifJtAgn6ZNCW2eu,Mr. Brightside,0eGsygTp906u18L0Oimnem,joy,00:03:42,0,https://open.spotify.com/track/0eGsygTp906u18L0Oimnem
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,3 Nights,0uI7yAKUf52Cn7y3sYyjiX,joy,00:02:57,72,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
Bobby McFerrin,2FjkZT851ez950cyPjeYid,Don't Worry Be Happy,5YbgcwHjQhdT1BYQ4rxWlD,joy,00:04:52,67,https://open.spotify.com/track/5YbgcwHjQhdT1BYQ4rxWlD
Surfaces,4ETSs924pXMzjIeD6E9b4u,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,joy,00:02:38,79,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
James Brown,7GaxyUddsPok8BuhxN6OUW,I Got You (I Feel Good),4ZrbWwFHHjPoe7cfUBJ9WQ,joy,00:02:48,0,https://open.spotify.com/track/4ZrbWwFHHjPoe7cfUBJ9WQ
Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,Lush Life,1rIKgCH4H52lrvDcz50hS8,joy,00:03:21,78,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
R.E.M.,4KWTAlx2RvbpseOGMEmROg,Shiny Happy People,4er8NyQ8cFnZ2b643Tjc44,joy,00:03:44,0,https://open.spotify.com/track/4er8NyQ8cFnZ2b643Tjc44
George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,Cassy O',24fXShNbufmThxBTWWPfO1,joy,00:03:04,0,https://open.spotify.com/track/24fXShNbufmThxBTWWPfO1
Kool & The Gang,3VNITwohbvU5Wuy5PC6dsI,Celebration - Single Version,6pc8xULSlsMdFB3OrqbvZ4,joy,00:03:35,0,https://open.spotify.com/track/6pc8xULSlsMdFB3OrqbvZ4
LEFT.,2rsw8pxtVfU3LiTIT0CYUb,Footloose,5EKEYEvTy8GYCDSCgLPUsn,joy,00:02:48,45,https://open.spotify.com/track/5EKEYEvTy8GYCDSCgLPUsn
Harry Styles,6KImCVD70vtIoJWnq6nGn3,As It Was,4LRPiXqCikLlN15c3yImP7,joy,00:02:47,100,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7
Eddy Grant,6j2HWcd7z61iTLbi8eD0hA,Gimme Hope Jo'Anna,6W99yGcIH43jskdRA7idD3,joy,00:04:03,49,https://open.spotify.com/track/6W99yGcIH43jskdRA7idD3
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,All About That Bass,0ifSeVGUr7py5GggttDhXw,joy,00:03:08,61,https://open.spotify.com/track/0ifSeVGUr7py5GggttDhXw
Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,Home,0cBPuDA3xUjR4Vh9o7CKy8,joy,00:05:06,73,https://open.spotify.com/track/0cBPuDA3xUjR4Vh9o7CKy8
Johnning,1yPdXrLhRc50YbwiwCr1uN,Said and Done,3jnMhpFIw1rtQh43XnNUxs,joy,00:02:54,56,https://open.spotify.com/track/3jnMhpFIw1rtQh43XnNUxs
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,Jailhouse Rock,6pyex9B1kBoRIuabBAc4m8,joy,00:02:35,57,https://open.spotify.com/track/6pyex9B1kBoRIuabBAc4m8
Vance Joy,10exVja0key0uqUkk6LJRT,Riptide,3JvrhDOgAt6p7K8mDyZwRd,joy,00:03:24,80,https://open.spotify.com/track/3JvrhDOgAt6p7K8mDyZwRd
Camo Columbo,4PEjxQciyHLViBRsOmbrYm,A.S.S. (always sunny somewhere),0lqtePau02eM0xmOUIZ3uE,joy,00:02:51,39,https://open.spotify.com/track/0lqtePau02eM0xmOUIZ3uE
Blur,7MhMgCo0Bl0Kukl93PZbYS,Country House,4vnYwFOZCVl0bmerWyuzRw,joy,00:03:57,52,https://open.spotify.com/track/4vnYwFOZCVl0bmerWyuzRw
JAWNY,25pd339V2rRJo84USlcSRP,Honeypie,6FfLg6FFqhCsrFOaHIGkg0,joy,00:02:15,75,https://open.spotify.com/track/6FfLg6FFqhCsrFOaHIGkg0
Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,You Make My Dreams (Come True),7HX9f8AMBl0vQxAoAzLqhS,joy,00:03:07,61,https://open.spotify.com/track/7HX9f8AMBl0vQxAoAzLqhS
Harry Styles,6KImCVD70vtIoJWnq6nGn3,Treat People With Kindness,03mMSLEJCPoGJwQhHpN5y0,joy,00:03:17,75,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0
Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,joy,00:05:03,81,https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp
MIKA,5MmVJVhhYKQ86izuGHzJYA,Grace Kelly,4Sqc0kPuZpfI0T2TZBu8JT,joy,00:03:07,0,https://open.spotify.com/track/4Sqc0kPuZpfI0T2TZBu8JT
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Skate,2sXf2JdbB2GlNju00kw9WE,joy,00:03:23,39,https://open.spotify.com/track/2sXf2JdbB2GlNju00kw9WE
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,joy,00:02:43,77,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
The Rembrandts,0gDg7FEsF4Y1jWddJJgcn4,"I'll Be There for You - Theme From ""Friends""",15tHagkk8z306XkyOHqiip,joy,00:03:08,69,https://open.spotify.com/track/15tHagkk8z306XkyOHqiip
Saint Motel,1dWEYMPtNmvSVaDNLgB6NV,My Type,6WP4WTHzaPTCk1QrbRLhgL,joy,00:03:23,0,https://open.spotify.com/track/6WP4WTHzaPTCk1QrbRLhgL
Edison Lighthouse,1NRzxuPpdGushT8YmF5NAa,Love Grows (Where My Rosemary Goes),5Ts1DYOuouQLgzTaisxWYh,joy,00:02:54,79,https://open.spotify.com/track/5Ts1DYOuouQLgzTaisxWYh
Tones And I,2NjfBq1NflQcKSeiDooVjY,Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,joy,00:03:29,80,https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K
Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,Walk Of Life,7w4Tbkbx081vRJa8ol56Qf,joy,00:04:09,0,https://open.spotify.com/track/7w4Tbkbx081vRJa8ol56Qf
Train,3FUY2gzHeIiaesXtOAdB7A,"Hey, Soul Sister",0KpfYajJVVGgQ32Dby7e9i,joy,00:03:36,0,https://open.spotify.com/track/0KpfYajJVVGgQ32Dby7e9i
Calvin Harris,7CajNmpbOovFoOoasH2HaY,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,joy,00:03:43,82,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz,Little Talks,3O0FuEfTpt3Zn6J3pXrXVO,joy,00:04:27,0,https://open.spotify.com/track/3O0FuEfTpt3Zn6J3pXrXVO
Duffy,37NqXwtb6nIEqRt4EJSoIO,Mercy,1dKm4a7TOYFzzTQvU59C59,joy,00:03:39,0,https://open.spotify.com/track/1dKm4a7TOYFzzTQvU59C59
Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Heat Waves,02MWAaffLxlfxAUY7c5dvx,joy,00:03:58,91,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
The Beach Boys,3oDbviiivRWhXwIE8hxkVV,Surfin' U.S.A. - Remastered 2001,7sVxvaLH9Bx9YZyBjdRpdQ,joy,00:02:28,44,https://open.spotify.com/track/7sVxvaLH9Bx9YZyBjdRpdQ
The Kooks,1GLtl8uqKmnyCWxHmw9tL4,Shine On,5zsvG3RApT8qMVl7673FqF,joy,00:03:14,52,https://open.spotify.com/track/5zsvG3RApT8qMVl7673FqF
The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,joy,00:02:21,88,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
Counting Crows,0vEsuISMWAKNctLlUAhSZC,Accidentally In Love,1hy6Dic0L5SU1XqjhYY1TR,joy,00:03:08,0,https://open.spotify.com/track/1hy6Dic0L5SU1XqjhYY1TR
Lizzo,56oDRnqbIiwx4mymNEv7dS,Juice,0k664IuFwVP557Gnx7RhIl,joy,00:03:15,78,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
The Jackson 5,2iE18Oxc8YSumAU232n4rW,ABC,6nzhhT57iQYrbqumru9NNP,joy,00:02:59,0,https://open.spotify.com/track/6nzhhT57iQYrbqumru9NNP
HAIM,4Ui2kfOqGujY81UcPrb5KE,The Wire,7KdF7Zac5eC9jutk9Qret4,joy,00:04:05,60,https://open.spotify.com/track/7KdF7Zac5eC9jutk9Qret4
Toploader,6xeFne1rkxMhKSW3ipvkdV,Dancing in the Moonlight,1FHNctV68GUNLgXclG2DtR,joy,00:03:53,68,https://open.spotify.com/track/1FHNctV68GUNLgXclG2DtR
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,joy,00:03:03,82,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
Gasch,6bPslgqL7VcuMJT30beMGM,La Gloria Eres Tú,0kCGEKTnTVLQWO5K39iGhx,joy,00:02:24,34,https://open.spotify.com/track/0kCGEKTnTVLQWO5K39iGhx
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,"Happy - From ""Despicable Me 2""",5b88tNINg4Q4nrRbrCXUmg,joy,00:03:52,3,https://open.spotify.com/track/5b88tNINg4Q4nrRbrCXUmg
The Proclaimers,1A92IAcd7A6npCA33oGM5i,I'm Gonna Be (500 Miles),66S14BkJDxgkYxLl5DCqOz,joy,00:03:39,72,https://open.spotify.com/track/66S14BkJDxgkYxLl5DCqOz
George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,Pretty Shining People,2JVwsN6viHjR9t5pCPQ4Br,joy,00:03:32,66,https://open.spotify.com/track/2JVwsN6viHjR9t5pCPQ4Br
Arya,7MmewOfNotqLLNt48TelbK,Homesick,1hmV2cFt3tJfvOc9zwzytY,joy,00:02:46,43,https://open.spotify.com/track/1hmV2cFt3tJfvOc9zwzytY
Boney M.,54R6Y0I7jGUCveDTtI21nb,Sunny,3pf96IFggfQuT6Gafqx2rt,joy,00:04:02,69,https://open.spotify.com/track/3pf96IFggfQuT6Gafqx2rt
Oscar Lang,6deCiWT7ATcDWP2Cvlalvn,Drinking Wine,2zJGwCm2cqkb7q0qrOIMpY,joy,00:03:29,37,https://open.spotify.com/track/2zJGwCm2cqkb7q0qrOIMpY
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,joy,00:04:02,82,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b
Bloodhound Gang,6nDLku5uL3ou60kvCGZorh,The Bad Touch,2qONptRzQM0D3BGOgAsapI,joy,00:04:19,46,https://open.spotify.com/track/2qONptRzQM0D3BGOgAsapI
WizTheMc,3ebS2RuCq8QeLyndUDmgB5,All My Friends Are Stoned,7BL33HmuFQien4olebugdj,joy,00:02:39,57,https://open.spotify.com/track/7BL33HmuFQien4olebugdj
The Pointer Sisters,2kreKea2n96dXjcyAU9j5N,I'm So Excited,1ot6jEe4w4hYnsOPjd3xKQ,joy,00:03:50,72,https://open.spotify.com/track/1ot6jEe4w4hYnsOPjd3xKQ
Crystal Fighters,75EZuo5MHV2572NRpMWotC,Love Natural,04MNyOQZDvLsW2gjAm9q2L,joy,00:03:19,0,https://open.spotify.com/track/04MNyOQZDvLsW2gjAm9q2L
High Tropics,5ZAx5s0XKuGjKMikU9GCrC,My Girl,4S46FETQcxhXROubIV11M3,joy,00:02:45,39,https://open.spotify.com/track/4S46FETQcxhXROubIV11M3
Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,On Top Of The World,213x4gsFDm04hSqIUkg88w,joy,00:03:12,76,https://open.spotify.com/track/213x4gsFDm04hSqIUkg88w
Miami Sound Machine,18xgcedCGxFbqLbIQn5R8F,Conga!,0KxTWgl64TNOQXiGFJYc6t,joy,00:04:12,59,https://open.spotify.com/track/0KxTWgl64TNOQXiGFJYc6t
James Bay,4EzkuveR9pLvDVFNx6foYD,Best Fake Smile,0Me1AKVY2wzxOKLMiaAtNy,joy,00:03:25,48,https://open.spotify.com/track/0Me1AKVY2wzxOKLMiaAtNy
Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,Proud Mary,6pxWv6GV35VGmcPf5dh6CH,joy,00:03:07,71,https://open.spotify.com/track/6pxWv6GV35VGmcPf5dh6CH
The Vaccines,0Ak6DLKHtpR6TEEnmcorKA,Norgaard,1Q8reqCOXg2yqNr47HGo9X,joy,00:01:38,0,https://open.spotify.com/track/1Q8reqCOXg2yqNr47HGo9X
BTS,3Nrfpe0tUJi4K4DXYWgMUX,Dynamite,4saklk6nie3yiGePpBwUoc,joy,00:03:19,23,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
The Mowgli's,6AGUQK1EWK6nvN4pLIDQDQ,I'm Good,2kiJ5lZQZusgWwpqA7z2i1,joy,00:02:46,0,https://open.spotify.com/track/2kiJ5lZQZusgWwpqA7z2i1
Gloria Jones,08BQmH2M3Ew9XjMHaHsl1l,Tainted Love - Single Version,0BbA7S30mOQB94e4IBnqCt,joy,00:02:11,51,https://open.spotify.com/track/0BbA7S30mOQB94e4IBnqCt
Emilíana Torrini,08j69Ndyx1P7RLO3Janb5P,Jungle Drum,7BXToqZFtclAj6mshYWena,joy,00:02:13,0,https://open.spotify.com/track/7BXToqZFtclAj6mshYWena
The Cure,7bu3H8JO7d0UbMoVzbo70s,Friday I'm In Love,20CNpCKq1oTdvekXaboyeq,joy,00:03:35,0,https://open.spotify.com/track/20CNpCKq1oTdvekXaboyeq
Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,Don't Slack (from Trolls World Tour),1bxa0TPdBMHPeZFHe0adCw,joy,00:02:54,50,https://open.spotify.com/track/1bxa0TPdBMHPeZFHe0adCw
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,R.I.P. 2 My Youth,07VBqWH6NG8L2ad3l84UKk,anger,00:03:25,68,https://open.spotify.com/track/07VBqWH6NG8L2ad3l84UKk
blackbear,2cFrymmkijnjDg9SS92EPM,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,anger,00:03:05,5,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
